valence,year,acousticness,artists,danceability,duration_ms,energy,id,instrumentalness,liveness,loudness,name,popularity,speechiness,tempo,artists_song,cluster_pca
0.208,2004,0.62,Josh Groban,0.301,258400,0.422,2vJAjPkVMPKkR3xd2wacZa,0.0,0.0666,-7.561,Believe,60,0.029,78.411,Josh Groban - Believe,3
0.623,2004,0.653,Iron & Wine,0.386,152613,0.205,6UIxGIqWlO5wsddY44AV1R,0.0448,0.106,-16.699,Naked as We Came,63,0.0366,172.373,Iron & Wine - Naked as We Came,4
0.623,2004,0.0135,Rascal Flatts,0.616,262187,0.8240000000000001,0CKba2KBPP9TFbh5Nf8i4P,2.13e-05,0.108,-4.842,Fast Cars And Freedom,58,0.03,117.954,Rascal Flatts - Fast Cars And Freedom,12
0.0904,2004,0.334,Slipknot,0.589,224320,0.442,0O7lENhqOySbsL743G7PqD,0.000424,0.0987,-8.517000000000001,"Vermilion, Pt. 2",67,0.0291,122.688,"Slipknot - Vermilion, Pt. 2",18
0.249,2004,0.0961,Modest Mouse,0.523,272507,0.477,5op53ANI4exiWqFHKuwWxd,0.000106,0.101,-9.076,The World At Large,58,0.0254,76.973,Modest Mouse - The World At Large,22
0.511,2004,0.00104,Marilyn Manson,0.637,200067,0.95,0cOyhnhy13lc5G5nr4EF0q,7.35e-06,0.288,-4.4,Tainted Love,59,0.109,142.018,Marilyn Manson - Tainted Love,18
0.6629999999999999,2004,0.0964,2Pac,0.794,238053,0.614,7jLbTp3qZzah9kMIdW8e5M,0.0,0.0788,-5.352,Ghetto Gospel,69,0.0467,80.569,2Pac - Ghetto Gospel,23
0.76,2004,0.0633,Keith Urban,0.589,224630,0.892,2jwaErbghhcia4JqUYWz3g,0.0,0.149,-3.197,Days Go By,59,0.0365,131.951,Keith Urban - Days Go By,18
0.599,2004,0.00128,Interpol,0.4970000000000001,215827,0.738,6B182GP3TvEfmgUoIMVUSJ,0.653,0.0725,-4.09,Evil,65,0.0396,129.078,Interpol - Evil,18
0.163,2004,9.33e-06,Alter Bridge,0.496,259960,0.981,3UULkHdmLDqBDPmBYltoRE,0.0,0.0958,-3.268,Metalingus,66,0.108,109.905,Alter Bridge - Metalingus,18
0.493,2004,0.342,Ray LaMontagne,0.321,241547,0.425,5aGkIyzLVYGuLIHkxpNAFF,0.000262,0.23,-12.73,Trouble,59,0.0455,173.24,Ray LaMontagne - Trouble,18
0.451,2004,0.00289,The Used,0.335,230427,0.858,6IxQ0PdozaZKch1m8tGCwb,0.0,0.148,-4.565,All That I've Got,58,0.0532,177.981,The Used - All That I've Got,18
0.218,2004,0.0337,Kenny Chesney,0.5770000000000001,302667,0.483,1CjQCQsl9FDb3WhjGcFOzG,6.22e-06,0.3,-8.141,There Goes My Life,57,0.0324,135.77,Kenny Chesney - There Goes My Life,18
0.356,2004,0.926,Sufjan Stevens,0.519,168040,0.163,3tchJ8gDgMdaSxpaLxlr1F,0.7509999999999999,0.115,-18.131,To Be Alone With You,62,0.0489,142.116,Sufjan Stevens - To Be Alone With You,4
0.6459999999999999,2004,0.00981,Kanye West,0.7040000000000001,322800,0.792,1Vp4St7JcXaUoJcIahtf3L,0.0,0.365,-4.831,The New Workout Plan,60,0.198,118.022,Kanye West - The New Workout Plan,23
0.647,2004,0.0142,Kanye West,0.595,239880,0.754,0IW0qaeyxL5Et4UG2MrJKB,0.0,0.247,-5.827000000000001,We Don't Care,59,0.181,83.155,Kanye West - We Don't Care,23
0.978,2004,0.0793,K-Paz De La Sierra,0.648,205587,0.537,3WAmQiYrwDqItWpCBPh40k,1.31e-05,0.45,-6.376,Volveré (Tornero),56,0.0364,140.121,K-Paz De La Sierra - Volveré (Tornero),18
0.607,2004,0.00929,Taking Back Sunday,0.491,247760,0.904,6um5ccNzX7k3SRsVnLupvI,0.0,0.106,-4.729,A Decade Under The Influence,58,0.0765,156.031,Taking Back Sunday - A Decade Under The Influence,18
0.118,2004,0.0234,My Chemical Romance,0.252,138840,0.993,0axF06XwNLobcx5z8BVtYw,0.0,0.228,-3.079,"Give 'Em Hell, Kid",60,0.16,183.773,"My Chemical Romance - Give 'Em Hell, Kid",21
0.556,2004,0.0154,311,0.625,211693,0.6859999999999999,3mtukCAgd0mE260QcBfXAX,0.0499,0.0932,-8.337,Love Song,58,0.0309,139.817,311 - Love Song,18
0.655,2004,0.000902,My Chemical Romance,0.5479999999999999,188067,0.888,2cViIXIe8Pbd1sOJExMJlK,0.00172,0.0943,-4.8610000000000015,Cemetery Drive,61,0.0362,115.993,My Chemical Romance - Cemetery Drive,21
0.657,2004,0.503,Kanye West,0.507,324227,0.753,1ko2NuvWlQdxtNRc8QQzmT,0.0,0.573,-5.31,Spaceship,59,0.19,178.06799999999996,Kanye West - Spaceship,23
0.928,2004,0.125,Tegan and Sara,0.7879999999999999,150293,0.541,7ImkjvM1OKWhJ5HIPOHcHE,0.000231,0.0679,-5.987,Walking with a Ghost,58,0.0387,118.058,Tegan and Sara - Walking with a Ghost,18
0.7340000000000001,2004,0.00744,Arcade Fire,0.401,310893,0.933,0xOeB16JDbBJBJKSdHbElT,0.627,0.318,-5.682,Rebellion (Lies),65,0.0344,127.193,Arcade Fire - Rebellion (Lies),18
0.425,2004,0.00165,Kelly Clarkson,0.5479999999999999,198973,0.889,0AKAxdNkwq9ZxRdW1DN9zW,0.00109,0.197,-4.682,Behind These Hazel Eyes,60,0.0382,90.04799999999999,Kelly Clarkson - Behind These Hazel Eyes,5
0.805,2004,0.027,Usher,0.8170000000000001,224640,0.8059999999999999,5zdUc1JRCImBYcDWgvFNpE,9e-06,0.119,-4.606,Caught Up,62,0.0623,110.086,Usher - Caught Up,18
0.428,2004,0.00242,Muse,0.585,237040,0.8420000000000001,2takcwOaAZWiXQijPHIx7B,0.00686,0.0866,-5.882999999999999,Time is Running Out,68,0.0556,118.211,Muse - Time is Running Out,18
0.467,2004,0.000133,My Chemical Romance,0.3720000000000001,181027,0.975,1GErReAT0swX36x3O8GyQn,4.29e-06,0.351,-3.949,To the End,60,0.075,162.967,My Chemical Romance - To the End,21
0.357,2004,0.000371,Rise Against,0.5820000000000001,170893,0.942,6TTBhxnb9NYT7cz6aLOkBy,0.004,0.078,-3.0980000000000003,Give It All,56,0.0637,103.057,Rise Against - Give It All,18
0.593,2004,0.275,Jill Scott,0.769,231560,0.5579999999999999,0bHs3ly4Bv5BlzE3KrePfX,1.06e-06,0.0758,-6.232,Golden,55,0.0828,100.007,Jill Scott - Golden,18
0.383,2004,0.000378,The Killers,0.362,234107,0.979,4kAgnAL4WKx7YqnlL2fvMh,0.0151,0.231,-2.5810000000000004,Smile Like You Mean It,57,0.161,125.087,The Killers - Smile Like You Mean It,18
0.184,2004,0.0594,Ludacris,0.555,270747,0.639,3njpLvANriMsdv3dgADEad,0.0,0.118,-5.16,Get Back,58,0.263,171.609,Ludacris - Get Back,23
0.609,2005,0.0807,Panic! At The Disco,0.569,186635,0.83,4bPQs0PHn4xbipzdPfn6du,0.0,0.114,-4.106,I Write Sins Not Tragedies,75,0.14,170.09400000000005,Panic! At The Disco - I Write Sins Not Tragedies,45
0.574,2005,0.00579,Fall Out Boy,0.494,229093,0.8420000000000001,2TfSHkHiFO4gRztVIkggkE,0.0,0.122,-4.784,"Sugar, We're Goin Down",78,0.0843,162.011,"Fall Out Boy - Sugar, We're Goin Down",18
0.361,2005,0.269,The Fray,0.64,262533,0.743,5fVZC9GiM4e8vu99W0Xf6J,0.0,0.101,-4.08,How to Save a Life,81,0.0379,122.035,The Fray - How to Save a Life,30
0.772,2005,0.00836,Gorillaz,0.818,222640,0.705,0d28khcov6AiegSCpG5TuT,0.00233,0.613,-6.678999999999999,Feel Good Inc.,81,0.177,138.559,Gorillaz - Feel Good Inc.,32
0.7559999999999999,2005,0.284,Shakira,0.778,218093,0.8240000000000001,3ZFTkvIE7kyPt6Nu3PEa7V,0.0,0.405,-5.892,Hips Don't Lie (feat. Wyclef Jean),83,0.0712,100.024,Shakira - Hips Don't Lie (feat. Wyclef Jean),18
0.29,2005,0.271,Carrie Underwood,0.519,199947,0.7490000000000001,0ZUo4YjG4saFnEJhdWp9Bt,0.0,0.119,-3.318,Before He Cheats,75,0.0405,147.905,Carrie Underwood - Before He Cheats,18
0.623,2005,0.0195,Kanye West,0.629,207627,0.696,1PS1QMdUqOal0ai3Gt7sDQ,0.0,0.0554,-5.572,Gold Digger,77,0.348,93.034,Kanye West - Gold Digger,23
0.0612,2005,0.00868,Eminem,0.6920000000000001,326467,0.7440000000000001,5Z01UMMf7V1o0MzF86s6WJ,0.000423,0.359,-4.565,"Lose Yourself - From ""8 Mile"" Soundtrack",77,0.257,171.37400000000005,"Eminem - Lose Yourself - From ""8 Mile"" Soundtrack",23
0.659,2005,0.308,Jack Johnson,0.868,207680,0.347,4VywXu6umkIQ2OS0m1I79y,2e-05,0.11,-9.529,Better Together,71,0.0536,110.059,Jack Johnson - Better Together,18
0.124,2005,0.1639999999999999,Coldplay,0.209,295533,0.417,7LVHVU3tWfcxj5aiPFEW4Q,0.00196,0.113,-8.74,Fix You,82,0.0338,138.178,Coldplay - Fix You,30
0.458,2005,0.000346,The All-American Rejects,0.465,193653,0.954,5lDriBxJd22IhOH9zTcFrV,5.38e-06,0.573,-4.251,Dirty Little Secret,70,0.044,143.85,The All-American Rejects - Dirty Little Secret,18
0.318,2005,0.064,Keyshia Cole,0.688,255333,0.519,0W4NhJhcqKCqEP2GIpDCDq,0.0,0.1,-4.285,Love,74,0.0283,116.714,Keyshia Cole - Love,18
0.762,2005,0.0339,Mariah Carey,0.8370000000000001,201400,0.462,3LmvfNUQtglbTrydsdIqFU,0.0,0.09,-7.89,We Belong Together,70,0.0601,139.986,Mariah Carey - We Belong Together,18
0.449,2005,0.0052299999999999,Fall Out Boy,0.622,180267,0.961,0a7BloCiNzLDD9qSQHh5m7,0.0,0.0854,-3.198,"Dance, Dance",75,0.154,114.452,"Fall Out Boy - Dance, Dance",18
0.615,2005,0.607,Jack Johnson,0.816,191907,0.375,451GvHwY99NKV4zdKPRWmv,8.66e-06,0.0933,-8.052999999999999,Banana Pancakes,69,0.0996,114.303,Jack Johnson - Banana Pancakes,18
0.693,2005,0.0459,Nickelback,0.616,252040,0.91,6n9yCXvLhnYMgJIiIcMu7D,0.0,0.343,-3.004,Rockstar,68,0.0386,144.07299999999995,Nickelback - Rockstar,18
0.498,2005,0.000155,Rihanna,0.779,246960,0.64,4TsmezEQVSZNNPv5RJ65Ov,0.00077,0.101,-8.415,Pon de Replay,78,0.159,99.019,Rihanna - Pon de Replay,30
0.755,2005,0.0253,50 Cent,0.614,209107,0.574,5D2mYZuzcgjpchVY1pmTPh,3.2e-05,0.38,-7.961,Candy Shop,79,0.466,125.173,50 Cent - Candy Shop,23
0.546,2005,0.000658,Korn,0.687,199773,0.677,6p2liQLGoDaLXgND68bfVt,0.000146,0.0564,-4.172,Coming Undone,72,0.0508,75.05199999999998,Korn - Coming Undone,18
0.289,2005,0.0014,Thirty Seconds To Mars,0.179,231533,0.912,0lP4HYLmvowOKdsQ7CVkuq,0.000294,0.5820000000000001,-3.881,The Kill,73,0.0791,182.99,Thirty Seconds To Mars - The Kill,18
0.57,2005,0.119,Chris Brown,0.536,229040,0.612,7DFnq8FYhHMCylykf6ZCxA,0.0,0.209,-5.847,Yo (Excuse Me Miss),73,0.272,86.76799999999999,Chris Brown - Yo (Excuse Me Miss),30
0.8220000000000001,2005,0.106,Sean Paul,0.951,218573,0.6,0k2GOhqsrxDTAbFFSdNJjT,0.0,0.0712,-4.675,Temperature,77,0.0685,125.04,Sean Paul - Temperature,18
0.464,2005,0.307,Billy Currington,0.716,215853,0.72,7GQjJEwqlp6m5HNWVQd6OR,0.0,0.135,-2.1830000000000003,Good Directions,68,0.0319,122.512,Billy Currington - Good Directions,18
0.741,2005,0.0932,Weezer,0.693,196093,0.823,1yKu2MhpwzDXXH2tzG6xoa,0.0,0.328,-3.761,Beverly Hills,70,0.0726,87.904,Weezer - Beverly Hills,18
0.354,2005,0.114,Lifehouse,0.459,195493,0.4270000000000001,0815caqt2Lytro5EIzMufT,0.0,0.168,-7.734,You And Me,76,0.0267,139.90200000000002,Lifehouse - You And Me,18
0.7440000000000001,2005,0.0093,Black Eyed Peas,0.649,213067,0.931,6btyEL6NwUa97Nex9cZFvo,0.0,0.7509999999999999,-3.15,Pump It,69,0.181,153.645,Black Eyed Peas - Pump It,18
0.489,2005,0.924,Death Cab for Cutie,0.517,189187,0.206,3kZC0ZmFWrEHdUCmUqlvgZ,0.0,0.118,-12.233,I Will Follow You into the Dark,67,0.0421,80.40100000000002,Death Cab for Cutie - I Will Follow You into the Dark,4
0.716,2005,0.00662,System Of A Down,0.556,255467,0.981,0EYOdF5FCkgOJJla8DI2Md,0.0,0.218,-2.688,B.Y.O.B.,76,0.128,101.423,System Of A Down - B.Y.O.B.,18
0.6459999999999999,2005,0.000148,The All-American Rejects,0.518,238880,0.916,2l57cfmCnOkwNX1tky02n1,0.0,0.291,-3.858,Move Along,67,0.0454,109.864,The All-American Rejects - Move Along,18
0.695,2005,0.211,Little Big Town,0.41,272347,0.78,3duP6mBVDsHM8ioN7o7dAK,0.0,0.48,-5.391,Boondocks,67,0.0332,88.016,Little Big Town - Boondocks,18
0.391,2005,0.000193,Seether,0.55,207213,0.952,5ynxx6zC4dgzsMHLYQ04Dc,0.000666,0.0614,-4.664,Remedy,69,0.0924,127.804,Seether - Remedy,18
0.108,2005,0.00103,Jeezy,0.682,280013,0.483,0Ss50OU9tCozI7JIywkv14,0.0,0.159,-7.718,Soul Survivor,67,0.0451,84.012,Jeezy - Soul Survivor,23
0.6459999999999999,2005,0.266,Toby Keith,0.68,227840,0.87,7G6l2FtQyRhQgYgut2I6i8,0.0,0.109,-4.461,As Good As I Once Was,68,0.0393,119.075,Toby Keith - As Good As I Once Was,25
0.512,2005,0.00544,T-Pain,0.731,265333,0.368,1lih9AUGlOI2qbAkptdBsr,0.0,0.193,-10.38,I'm N Luv (Wit a Stripper) (feat. Mike Jones),68,0.0688,145.171,T-Pain - I'm N Luv (Wit a Stripper) (feat. Mike Jones),23
0.29,2005,8.51e-05,Disturbed,0.404,245227,0.969,6RJdYpFQwLyNfDc5FbjkgV,0.0114,0.268,-2.938,Stricken,72,0.195,173.878,Disturbed - Stricken,18
0.569,2005,0.00516,The Pussycat Dolls,0.877,272080,0.637,1gZ7i4qxXkHZb1r6eioaAP,2.5e-06,0.0959,-3.4930000000000003,Don't Cha,67,0.101,119.988,The Pussycat Dolls - Don't Cha,18
0.611,2005,0.0175,The Offspring,0.458,257760,0.912,6EsBn1Md8C5YdbCzvwvZq8,0.0,0.363,-3.666,Self Esteem,74,0.0618,104.526,The Offspring - Self Esteem,18
0.823,2005,0.5,Daryl Hall & John Oates,0.598,144333,0.643,5E3P9e1hvjyIOlFyqNB5eD,0.0,0.0435,-6.303,Rich Girl,69,0.134,167.97099999999998,Daryl Hall & John Oates - Rich Girl,18
0.8079999999999999,2005,0.455,Craig Morgan,0.49,230373,0.8170000000000001,4etE2X6t7GmyiuYLIdI8H5,0.0,0.0885,-5.405,Redneck Yacht Club,66,0.0355,168.115,Craig Morgan - Redneck Yacht Club,18
0.966,2005,0.0226,Gorillaz,0.76,245000,0.8909999999999999,4Hff1IjRbLGeLgFgxvHflk,0.0868,0.298,-5.852,DARE,74,0.0372,120.265,Gorillaz - DARE,32
0.212,2005,0.0246,Chris Brown,0.846,229867,0.482,7xYnUQigPoIDAMPVK79NEq,0.0,0.393,-6.721,Run It! (feat. Juelz Santana),71,0.129,100.969,Chris Brown - Run It! (feat. Juelz Santana),30
0.7090000000000001,2005,0.022,The Fray,0.5920000000000001,236267,0.7290000000000001,1N62wozuHCvczCkY4QidpP,0.0,0.0653,-4.1560000000000015,Over My Head (Cable Car),70,0.0448,116.03,The Fray - Over My Head (Cable Car),30
0.369,2005,0.000769,Foo Fighters,0.366,255627,0.94,5FZxsHWIvUsmSK1IAvm2pp,9.42e-05,0.188,-5.119,Best of You,76,0.0696,130.19799999999998,Foo Fighters - Best of You,39
0.436,2005,0.205,Billy Currington,0.489,269587,0.647,6TefPQD0oc88BNALpu4U87,0.0,0.0504,-3.424,Must Be Doin' Somethin' Right,65,0.027,167.792,Billy Currington - Must Be Doin' Somethin' Right,18
0.477,2005,0.5329999999999999,Michael Bublé,0.535,237333,0.5479999999999999,3I09LQbHS3NSU46Ly3tPpR,1.48e-06,0.123,-6.51,Feeling Good,66,0.037,115.144,Michael Bublé - Feeling Good,30
0.383,2005,0.000823,Mudvayne,0.546,216427,0.971,0INUE1K7cEiE8VH63Rv5RJ,2.11e-05,0.275,-2.661,Happy?,68,0.0965,100.078,Mudvayne - Happy?,18
0.166,2005,0.088,T-Pain,0.722,230713,0.329,0F7rEdewJ6cSLylOZZpDu7,0.0,0.081,-11.617,I'm Sprung,66,0.108,99.991,T-Pain - I'm Sprung,23
0.435,2005,0.14,The Game,0.802,206400,0.785,2wGSgTmgSF3xjRrHkTc25R,0.0,0.123,-4.7810000000000015,Hate It Or Love It,74,0.207,99.998,The Game - Hate It Or Love It,23
0.535,2005,0.203,Slightly Stoopid,0.5720000000000001,145560,0.728,1UL8GkVAs6UcWF6BZ3DYZt,0.00263,0.231,-5.534,Closer to the Sun,65,0.0275,75.179,Slightly Stoopid - Closer to the Sun,18
0.715,2005,0.586,Aventura,0.732,263347,0.64,1SaEt8dwTuLDzenUu5BqI6,1.810000000000001e-05,0.104,-9.859,Un Beso,72,0.0378,125.015,Aventura - Un Beso,18
0.7170000000000001,2005,0.534,Aventura,0.732,267787,0.708,6G4U9avyBNEfP0fAIduev3,0.0,0.237,-7.905,Ella Y Yo - Featuring Don Omar,75,0.262,175.924,Aventura - Ella Y Yo - Featuring Don Omar,18
0.383,2005,0.915,Bright Eyes,0.468,188800,0.201,5OiaAaIMYlCZONyDBxqk4G,8.28e-05,0.0952,-17.024,First Day Of My Life,70,0.0388,94.422,Bright Eyes - First Day Of My Life,4
0.79,2005,0.0361,Mike Jones,0.86,271053,0.861,59rtiYOPgMEDf3yPEfU2la,4.07e-05,0.113,-7.131,Still Tippin' (feat. Slim Thug and Paul Wall),65,0.307,143.184,Mike Jones - Still Tippin' (feat. Slim Thug and Paul Wall),23
0.534,2005,0.0507,Eminem,0.963,274440,0.643,0fGh0trRN1xz3s41r7V5ce,4.94e-05,0.157,-5.785,Shake That,72,0.117,107.005,Eminem - Shake That,23
0.637,2005,0.0455,The Game,0.862,235533,0.648,4PmMVdIFpJTB9WQbmILf4p,0.0,0.0332,-7.401,How We Do,73,0.251,98.012,The Game - How We Do,23
0.177,2005,0.514,Tally Hall,0.547,112960,0.287,0RjG5JmdOWXAR68dGlKBA5,0.774,0.119,-12.28,Hidden In the Sand,68,0.149,120.792,Tally Hall - Hidden In the Sand,4
0.818,2005,0.000722,Nickelback,0.5720000000000001,186600,0.961,3rjM7GhxdVq1YySsHBs21i,0.021,0.207,-3.089,Animals,63,0.0625,76.998,Nickelback - Animals,18
0.408,2005,0.178,The Pussycat Dolls,0.57,225560,0.821,3BxWKCI06eQ5Od8TY2JBeA,0.0,0.289,-4.38,Buttons,65,0.267,210.857,The Pussycat Dolls - Buttons,18
0.269,2005,0.569,Brad Paisley,0.355,266920,0.478,3dAgQFdruU8ufWc5GE05xC,2.9e-06,0.194,-8.323,She's Everything,65,0.0335,102.971,Brad Paisley - She's Everything,37
0.527,2005,0.0322,50 Cent,0.489,237707,0.6920000000000001,4nva9EpKntUTs6CRSGBCn9,0.00608,0.315,-6.6720000000000015,Just A Lil Bit,75,0.41,96.946,50 Cent - Just A Lil Bit,23
0.293,2005,0.000696,Nickelback,0.518,238173,0.797,0ADZ5dmXhlfzjMw6lefoPl,0.0,0.107,-5.153,Far Away,71,0.0309,132.915,Nickelback - Far Away,18
0.6809999999999999,2005,0.129,Joe Nichols,0.664,187053,0.706,6IC6VhpV7D8T1t037Atqpu,1.06e-06,0.0857,-7.045,Tequila Makes Her Clothes Fall Off,65,0.027,93.968,Joe Nichols - Tequila Makes Her Clothes Fall Off,18
0.476,2005,0.106,Panic! At The Disco,0.66,200227,0.8,5eB7w8UZJKjL5XmnC6Pctg,0.0,0.154,-4.644,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,63,0.0992,125.966,Panic! At The Disco - Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,45
0.505,2005,0.000248,Avenged Sevenfold,0.541,311813,0.968,3sHH7lklbfpcraDDvYnjo7,8.28e-06,0.423,-4.129,Bat Country,69,0.0396,125.04,Avenged Sevenfold - Bat Country,18
0.5479999999999999,2005,0.22,Jack Johnson,0.765,183720,0.535,5eWOsyHHic4vJP3LjTVhqv,2.55e-05,0.104,-7.229,"Sitting, Waiting, Wishing",64,0.0265,105.019,"Jack Johnson - Sitting, Waiting, Wishing",18
0.586,2005,0.111,Black Eyed Peas,0.8009999999999999,326960,0.682,19JdbdEwQI7bCxefMokZO8,1.56e-05,0.109,-5.919,My Humps,65,0.225,123.95,Black Eyed Peas - My Humps,18
0.5539999999999999,2005,0.0114,Kanye West,0.552,236600,0.846,2dxjKgT0li4qBI3QwuN9Ih,0.0,0.309,-4.912,Touch The Sky,67,0.342,98.56,Kanye West - Touch The Sky,23
0.6,2005,0.0007059999999999,Dropkick Murphys,0.452,153600,0.928,7rSERmjAT38lC5QhJ8hnQc,0.000637,0.226,-3.133,I'm Shipping Up To Boston,70,0.079,129.188,Dropkick Murphys - I'm Shipping Up To Boston,18
0.158,2005,0.00648,Coheed and Cambria,0.442,374973,0.951,42GP0xKtkolBnmqQRvSllO,1.12e-06,0.0887,-5.27,Welcome Home,65,0.11,154.004,Coheed and Cambria - Welcome Home,18
0.349,2005,0.8440000000000001,Michael Bublé,0.608,225907,0.37,4wLZ4zPM9c4oe1VV8ejdWV,1.87e-05,0.112,-9.207,Home,64,0.0306,127.631,Michael Bublé - Home,30
0.417,2005,0.479,Craig Morgan,0.6,201493,0.56,1fmi1hOBtH8xfUiWz4LVtE,0.0,0.111,-6.311,That's What I Love About Sunday,63,0.0325,139.469,Craig Morgan - That's What I Love About Sunday,18
0.514,2005,0.208,Alabama,0.464,236427,0.405,1hh3iFX5vVsiD9LMwUlQeh,1.1e-05,0.0611,-12.538,Dixieland Delight - Single Edit,63,0.033,95.852,Alabama - Dixieland Delight - Single Edit,18
0.215,2005,0.362,System Of A Down,0.47,167907,0.7959999999999999,1VNWaY3uNfoeWqb5U8x2QX,1.11e-06,0.133,-3.277,Lonely Day,72,0.0336,113.108,System Of A Down - Lonely Day,18
0.81,2005,0.0311,Missy Elliott,0.904,226864,0.813,0UaMYEvWZi0ZqiDOoHU3YI,0.00697,0.0471,-7.105,Lose Control (feat. Ciara & Fat Man Scoop),67,0.121,125.461,Missy Elliott - Lose Control (feat. Ciara & Fat Man Scoop),23
0.865,2005,0.0315,Gorillaz,0.625,230426,0.877,2bfGNzdiRa1jXZRdfssSzR,0.0811,0.672,-7.176,Dirty Harry,70,0.162,192.296,Gorillaz - Dirty Harry,32
0.43,2005,0.268,The Pussycat Dolls,0.655,207507,0.54,4NjR63Up0uMkQBlKvlZd1l,0.0,0.068,-6.482,Stickwitu,63,0.0516,79.983,The Pussycat Dolls - Stickwitu,18
0.662,2005,0.067,Mary J. Blige,0.7240000000000001,246333,0.705,2YegxR5As7BeQuVp2U6pek,0.0,0.262,-5.859,Be Without You - Kendu Mix,62,0.112,146.589,Mary J. Blige - Be Without You - Kendu Mix,18
0.189,2005,0.000204,Pretty Ricky,0.7,237733,0.5379999999999999,3B7i9OKRRmIsSBHEbJz58Y,0.0,0.105,-5.952000000000001,Grind With Me,66,0.045,136.518,Pretty Ricky - Grind With Me,18
0.515,2005,0.248,Tally Hall,0.5379999999999999,160613,0.607,0HBrtXJohbIW4IhPZ50GmH,5.54e-06,0.0999,-5.261,The Bidding,67,0.216,175.424,Tally Hall - The Bidding,18
0.647,2005,0.108,Three 6 Mafia,0.789,236600,0.8809999999999999,5MYFw4T2gy52pOGBN4EYHS,0.0,0.355,-5.757999999999999,"Stay Fly (feat. Young Buck, Eightball & MJG)",63,0.0331,133.30100000000002,"Three 6 Mafia - Stay Fly (feat. Young Buck, Eightball & MJG)",18
0.504,2005,0.0465,Bow Wow,0.7140000000000001,205840,0.6,3jEqrIfwKO0M8ALu3TGilF,0.0,0.0646,-8.365,Like You (feat. Ciara),66,0.0876,82.01700000000002,Bow Wow - Like You (feat. Ciara),23
0.847,2005,0.0535,The Offspring,0.476,197800,0.856,0Yb5Kfpf3boElZNa61wPdJ,6.75e-06,0.0846,-3.764,Come Out And Play (Keep ‘Em Separated),69,0.161,158.671,The Offspring - Come Out And Play (Keep ‘Em Separated),18
0.486,2005,0.0172,Nine Inch Nails,0.5870000000000001,211680,0.99,5ugzDiilhy6ILKmKfhEzd7,0.000668,0.104,-4.496,The Hand That Feeds,62,0.0783,127.992,Nine Inch Nails - The Hand That Feeds,18
0.82,2005,0.181,Mariah Carey,0.777,232840,0.493,4VKnkoNNM6yTb4cXXX3wqD,0.0,0.108,-6.516,Shake It Off,61,0.126,134.086,Mariah Carey - Shake It Off,18
0.388,2005,0.0016699999999999,Chris Brown,0.8,289760,0.502,5F7IJrXD6Fa3EmqoYE0gU4,0.0,0.0784,-6.062,Say Goodbye,67,0.0371,115.091,Chris Brown - Say Goodbye,30
0.787,2005,0.000673,Mindless Self Indulgence,0.589,168533,0.797,3oZUlZMXkj51AyYG8lGaE7,0.0,0.0246,-4.213,Shut Me Up,61,0.173,174.03900000000004,Mindless Self Indulgence - Shut Me Up,18
0.416,2005,0.00043,Korn,0.58,188933,0.983,77VW8u6inET54YAKN1RSnd,0.00694,0.0801,-3.2910000000000004,Twisted Transistor,67,0.0636,110.053,Korn - Twisted Transistor,18
0.0397,2005,0.0303,System Of A Down,0.274,189440,0.92,6oO7WMjD6kEvCITLbVj0mu,0.000412,0.115,-4.096,Hypnotize,69,0.0489,153.986,System Of A Down - Hypnotize,18
0.389,2005,0.000932,Nickelback,0.513,258920,0.877,3hb2ScEVkGchcAQqrPLP0R,0.0001629999999999,0.136,-3.756,Photograph,68,0.0292,145.91899999999995,Nickelback - Photograph,18
0.71,2005,0.206,50 Cent,0.925,214227,0.659,69bHJ9qs5FrUJbKP8xU8uZ,7.879999999999999e-05,0.279,-4.763,Disco Inferno,69,0.231,97.018,50 Cent - Disco Inferno,23
0.7140000000000001,2005,0.0767,Death Cab for Cutie,0.621,229413,0.853,5yc59J3MR3tVDPTOgwgRI5,3.26e-06,0.0893,-5.735,Soul Meets Body,60,0.0253,128.142,Death Cab for Cutie - Soul Meets Body,18
0.36,2005,0.929,John Legend,0.469,281467,0.132,2ZA4uMlSZjaoWGFqP1tsLI,0.0,0.0873,-14.001,Ordinary People,68,0.0807,67.01100000000001,John Legend - Ordinary People,4
0.214,2005,0.00136,Staind,0.4920000000000001,253933,0.6459999999999999,6S7mmHgyWOG6pIYuL4YrfQ,2.21e-05,0.121,-5.334,Right Here,60,0.0303,112.228,Staind - Right Here,18
0.883,2005,0.0959,Calle 13,0.8290000000000001,239307,0.878,1q8NdCAQ9QUjpYiqzdd3mv,0.0,0.7759999999999999,-5.9510000000000005,Atrévete-Te-Te,73,0.101,87.991,Calle 13 - Atrévete-Te-Te,23
0.313,2005,0.00228,The All-American Rejects,0.454,244827,0.636,1FMHNVeJ9s1x1l1WlaRs2I,0.0,0.154,-4.731,It Ends Tonight,61,0.0273,87.89,The All-American Rejects - It Ends Tonight,18
0.232,2005,0.1689999999999999,Audioslave,0.457,255000,0.768,0o995gJCGebaza0LWybToU,0.0,0.103,-3.592,Doesn't Remind Me,65,0.0378,99.739,Audioslave - Doesn't Remind Me,18
